timestamp,timestamp_ms,value
2025-05-26 00:00:06.240384+00:00,176197484,829
2025-05-26 00:00:21.248300+00:00,176212492,829
2025-05-26 00:00:36.258272+00:00,176227500,829
2025-05-26 00:00:51.257167+00:00,176242508,829
2025-05-26 00:01:06.275193+00:00,176257516,829
2025-05-26 00:01:21.272131+00:00,176272524,830
2025-05-26 00:01:36.292120+00:00,176287532,830
2025-05-26 00:01:51.288494+00:00,176302540,831
2025-05-26 00:02:06.308587+00:00,176317548,831
2025-05-26 00:02:21.314269+00:00,176332556,831
2025-05-26 00:02:36.317375+00:00,176347564,831
2025-05-26 00:02:51.333688+00:00,176362572,830
2025-05-26 00:03:06.343044+00:00,176377580,829
2025-05-26 00:03:21.341675+00:00,176392588,830
2025-05-26 00:03:36.358754+00:00,176407596,830
2025-05-26 00:03:51.357825+00:00,176422604,830
2025-05-26 00:04:06.377000+00:00,176437612,831
2025-05-26 00:04:21.380846+00:00,176452620,831
2025-05-26 00:04:36.391751+00:00,176467628,831
2025-05-26 00:04:51.400606+00:00,176482636,832
2025-05-26 00:05:06.410728+00:00,176497644,832
2025-05-26 00:05:21.418963+00:00,176512652,833
2025-05-26 00:05:36.426556+00:00,176527660,832
2025-05-26 00:05:51.434193+00:00,176542668,832
2025-05-26 00:06:06.444018+00:00,176557676,832
2025-05-26 00:06:21.451178+00:00,176572684,832
2025-05-26 00:06:36.459803+00:00,176587692,831
2025-05-26 00:06:51.467772+00:00,176602700,832
2025-05-26 00:07:06.476402+00:00,176617708,833
2025-05-26 00:07:21.482640+00:00,176632716,834
2025-05-26 00:07:36.493908+00:00,176647724,833
2025-05-26 00:07:51.503004+00:00,176662732,832
2025-05-26 00:08:06.510211+00:00,176677740,833
2025-05-26 00:08:21.517720+00:00,176692748,832
2025-05-26 00:08:36.517223+00:00,176707756,831
2025-05-26 00:08:51.533887+00:00,176722764,831
2025-05-26 00:09:06.544942+00:00,176737772,831
2025-05-26 00:09:21.543473+00:00,176752780,830
2025-05-26 00:09:36.560596+00:00,176767788,830
2025-05-26 00:09:51.568760+00:00,176782796,831
2025-05-26 00:10:06.578544+00:00,176797804,832
2025-05-26 00:10:21.586779+00:00,176812812,832
2025-05-26 00:10:36.593764+00:00,176827820,832
2025-05-26 00:10:51.601481+00:00,176842828,831
2025-05-26 00:11:06.604754+00:00,176857836,831
2025-05-26 00:11:21.618569+00:00,176872844,831
2025-05-26 00:11:36.627105+00:00,176887852,831
2025-05-26 00:11:51.636022+00:00,176902860,831
2025-05-26 00:12:06.643972+00:00,176917868,831
2025-05-26 00:12:21.652111+00:00,176932876,831
2025-05-26 00:12:36.661984+00:00,176947884,832
2025-05-26 00:12:51.656823+00:00,176962892,831
2025-05-26 00:13:06.678607+00:00,176977900,831
2025-05-26 00:13:21.682867+00:00,176992908,832
2025-05-26 00:13:36.693633+00:00,177007916,833
2025-05-26 00:13:51.703392+00:00,177022924,833
2025-05-26 00:14:06.710759+00:00,177037932,834
2025-05-26 00:14:21.719333+00:00,177052940,835
2025-05-26 00:14:36.727565+00:00,177067948,835
2025-05-26 00:14:51.735498+00:00,177082956,835
2025-05-26 00:15:06.745075+00:00,177097964,835
2025-05-26 00:15:21.753609+00:00,177112972,835
2025-05-26 00:15:36.750893+00:00,177127980,834
2025-05-26 00:15:51.769274+00:00,177142988,834
2025-05-26 00:16:06.764534+00:00,177157996,835
2025-05-26 00:16:21.784312+00:00,177173004,835
2025-05-26 00:16:36.794646+00:00,177188012,836
2025-05-26 00:16:51.802615+00:00,177203020,834
2025-05-26 00:17:06.804113+00:00,177218028,833
2025-05-26 00:17:21.818352+00:00,177233036,833
2025-05-26 00:17:36.826452+00:00,177248044,834
2025-05-26 00:17:51.834811+00:00,177263052,834
2025-05-26 00:18:06.842203+00:00,177278060,834
2025-05-26 00:18:21.844495+00:00,177293068,835
2025-05-26 00:18:36.861078+00:00,177308076,835
2025-05-26 00:18:51.869256+00:00,177323084,834
2025-05-26 00:19:06.866437+00:00,177338092,834
2025-05-26 00:19:21.884341+00:00,177353100,833
2025-05-26 00:19:36.892817+00:00,177368108,834
2025-05-26 00:19:51.902890+00:00,177383116,834
2025-05-26 00:20:06.910904+00:00,177398124,833
2025-05-26 00:20:21.905332+00:00,177413132,833
2025-05-26 00:20:36.927326+00:00,177428140,834
2025-05-26 00:20:51.934767+00:00,177443148,834
2025-05-26 00:21:06.942339+00:00,177458156,833
2025-05-26 00:21:21.950390+00:00,177473164,835
2025-05-26 00:21:36.958772+00:00,177488172,835
2025-05-26 00:21:51.966680+00:00,177503180,836
2025-05-26 00:22:06.975178+00:00,177518188,836
2025-05-26 00:22:21.983124+00:00,177533196,837
2025-05-26 00:22:36.990359+00:00,177548204,836
2025-05-26 00:22:51.999747+00:00,177563212,837
2025-05-26 00:23:07.009419+00:00,177578220,838
2025-05-26 00:23:22.014383+00:00,177593228,838
2025-05-26 00:23:37.023915+00:00,177608236,837
2025-05-26 00:23:52.030917+00:00,177623244,838
2025-05-26 00:24:07.041089+00:00,177638252,838
2025-05-26 00:24:22.037967+00:00,177653260,838
2025-05-26 00:24:37.058763+00:00,177668268,838
2025-05-26 00:24:52.065361+00:00,177683276,838
2025-05-26 00:25:07.073882+00:00,177698284,836
2025-05-26 00:25:22.083462+00:00,177713292,837
2025-05-26 00:25:37.080370+00:00,177728300,836
2025-05-26 00:25:52.093805+00:00,177743308,836
2025-05-26 00:26:07.106386+00:00,177758316,838
2025-05-26 00:26:22.113966+00:00,177773324,838
2025-05-26 00:26:37.123954+00:00,177788332,837
2025-05-26 00:26:52.126618+00:00,177803340,838
2025-05-26 00:27:07.139761+00:00,177818348,838
2025-05-26 00:27:22.148810+00:00,177833356,838
2025-05-26 00:27:37.155688+00:00,177848364,839
2025-05-26 00:27:52.163564+00:00,177863372,839
2025-05-26 00:28:07.173352+00:00,177878380,840
2025-05-26 00:28:22.167671+00:00,177893388,840
2025-05-26 00:28:37.189555+00:00,177908396,840
2025-05-26 00:28:52.193297+00:00,177923404,840
2025-05-26 00:29:07.204573+00:00,177938412,841
2025-05-26 00:29:22.212576+00:00,177953420,841
2025-05-26 00:29:37.211774+00:00,177968428,841
