timestamp,timestamp_ms,value
2025-05-25 00:00:05.770477+00:00,89796428,51.64
2025-05-25 00:00:20.778676+00:00,89811436,51.64
2025-05-25 00:00:35.786872+00:00,89826444,51.59
2025-05-25 00:00:50.795754+00:00,89841452,51.65
2025-05-25 00:01:05.801895+00:00,89856460,51.61
2025-05-25 00:01:20.813162+00:00,89871468,51.65
2025-05-25 00:01:35.819557+00:00,89886476,51.67
2025-05-25 00:01:50.823886+00:00,89901484,51.66
2025-05-25 00:02:05.836066+00:00,89916492,51.64
2025-05-25 00:02:20.845048+00:00,89931500,51.64
2025-05-25 00:02:35.852624+00:00,89946508,51.61
2025-05-25 00:02:50.851178+00:00,89961516,51.62
2025-05-25 00:03:05.866246+00:00,89976524,51.56
2025-05-25 00:03:20.877924+00:00,89991532,51.61
2025-05-25 00:03:35.885763+00:00,90006540,51.59
2025-05-25 00:03:50.893622+00:00,90021548,51.59
2025-05-25 00:04:05.902378+00:00,90036556,51.59
2025-05-25 00:04:20.910121+00:00,90051564,51.63
2025-05-25 00:04:35.919690+00:00,90066572,51.63
2025-05-25 00:04:50.925322+00:00,90081580,51.61
2025-05-25 00:05:05.933526+00:00,90096588,51.63
2025-05-25 00:05:20.944006+00:00,90111596,51.61
2025-05-25 00:05:35.950618+00:00,90126604,51.58
2025-05-25 00:05:50.956865+00:00,90141612,51.59
2025-05-25 00:06:05.965367+00:00,90156620,51.58
2025-05-25 00:06:20.970420+00:00,90171628,51.57
2025-05-25 00:06:35.981402+00:00,90186636,51.6
2025-05-25 00:06:50.991356+00:00,90201644,51.57
2025-05-25 00:07:05.999497+00:00,90216652,51.61
2025-05-25 00:07:21.007646+00:00,90231660,51.56
2025-05-25 00:07:36.015787+00:00,90246668,51.52
2025-05-25 00:07:51.024123+00:00,90261676,51.55
2025-05-25 00:08:06.032413+00:00,90276684,51.55
2025-05-25 00:08:21.041854+00:00,90291692,51.57
2025-05-25 00:08:36.048567+00:00,90306700,51.58
2025-05-25 00:08:51.058353+00:00,90321708,51.56
2025-05-25 00:09:06.065001+00:00,90336716,51.56
2025-05-25 00:09:21.070277+00:00,90351724,51.56
2025-05-25 00:09:36.076356+00:00,90366732,51.54
2025-05-25 00:09:51.089249+00:00,90381740,51.56
2025-05-25 00:10:06.094944+00:00,90396748,51.55
2025-05-25 00:10:21.105199+00:00,90411756,51.54
2025-05-25 00:10:36.108660+00:00,90426764,51.53
2025-05-25 00:10:51.121734+00:00,90441772,51.54
2025-05-25 00:11:06.117087+00:00,90456780,51.54
2025-05-25 00:11:21.138601+00:00,90471788,51.53
2025-05-25 00:11:36.132639+00:00,90486796,51.5
2025-05-25 00:11:51.154102+00:00,90501804,51.53
2025-05-25 00:12:06.162403+00:00,90516812,51.55
2025-05-25 00:12:21.166695+00:00,90531820,51.52
2025-05-25 00:12:36.173925+00:00,90546828,51.54
2025-05-25 00:12:51.187901+00:00,90561836,51.56
2025-05-25 00:13:06.183994+00:00,90576844,51.53
2025-05-25 00:13:21.202299+00:00,90591852,51.5
2025-05-25 00:13:36.210805+00:00,90606860,51.53
2025-05-25 00:13:51.218371+00:00,90621868,51.53
2025-05-25 00:14:06.228256+00:00,90636876,51.53
2025-05-25 00:14:21.222318+00:00,90651884,51.51
2025-05-25 00:14:36.244233+00:00,90666892,51.53
2025-05-25 00:14:51.250993+00:00,90681900,51.51
2025-05-25 00:15:06.260481+00:00,90696908,51.5
2025-05-25 00:15:21.267113+00:00,90711916,51.47
2025-05-25 00:15:36.275322+00:00,90726924,51.49
2025-05-25 00:15:51.282273+00:00,90741932,51.53
2025-05-25 00:16:06.291023+00:00,90756940,51.52
2025-05-25 00:16:21.298610+00:00,90771948,51.46
2025-05-25 00:16:36.308150+00:00,90786956,51.47
2025-05-25 00:16:51.315451+00:00,90801964,51.48
2025-05-25 00:17:06.320064+00:00,90816972,51.5
2025-05-25 00:17:21.332437+00:00,90831980,51.52
2025-05-25 00:17:36.336859+00:00,90846988,51.51
2025-05-25 00:17:51.345941+00:00,90861996,51.48
2025-05-25 00:18:06.344181+00:00,90877004,51.51
2025-05-25 00:18:21.362388+00:00,90892012,51.48
2025-05-25 00:18:36.367083+00:00,90907020,51.49
2025-05-25 00:18:51.381106+00:00,90922028,51.5
2025-05-25 00:19:06.386952+00:00,90937036,51.46
2025-05-25 00:19:21.396061+00:00,90952044,51.46
2025-05-25 00:19:36.403566+00:00,90967052,51.47
2025-05-25 00:19:51.411669+00:00,90982060,51.44
2025-05-25 00:20:06.421206+00:00,90997068,51.44
2025-05-25 00:20:21.429185+00:00,91012076,51.44
2025-05-25 00:20:36.424733+00:00,91027084,51.49
2025-05-25 00:20:51.445109+00:00,91042092,51.48
2025-05-25 00:21:06.441240+00:00,91057100,51.41
2025-05-25 00:21:21.451034+00:00,91072108,51.44
2025-05-25 00:21:36.467518+00:00,91087116,51.45
2025-05-25 00:21:51.475693+00:00,91102124,51.42
2025-05-25 00:22:06.484546+00:00,91117132,51.43
2025-05-25 00:22:21.493062+00:00,91132140,51.39
2025-05-25 00:22:36.499450+00:00,91147148,51.44
2025-05-25 00:22:51.508311+00:00,91162156,51.41
2025-05-25 00:23:06.516134+00:00,91177164,51.41
2025-05-25 00:23:21.525022+00:00,91192172,51.4
2025-05-25 00:23:36.533145+00:00,91207180,51.36
2025-05-25 00:23:51.541003+00:00,91222188,51.4
2025-05-25 00:24:06.548824+00:00,91237196,51.34
2025-05-25 00:24:21.555376+00:00,91252204,51.38
2025-05-25 00:24:36.564918+00:00,91267212,51.37
2025-05-25 00:24:51.562388+00:00,91282220,51.34
2025-05-25 00:25:06.574191+00:00,91297228,51.34
2025-05-25 00:25:21.585518+00:00,91312236,51.32
2025-05-25 00:25:36.583733+00:00,91327244,51.34
2025-05-25 00:25:51.599814+00:00,91342252,51.32
2025-05-25 00:26:06.599988+00:00,91357260,51.35
2025-05-25 00:26:21.619232+00:00,91372268,51.32
2025-05-25 00:26:36.615092+00:00,91387276,51.34
2025-05-25 00:26:51.636572+00:00,91402284,51.28
2025-05-25 00:27:06.644240+00:00,91417292,51.29
2025-05-25 00:27:21.652339+00:00,91432300,51.3
2025-05-25 00:27:36.655961+00:00,91447308,51.3
2025-05-25 00:27:51.664903+00:00,91462316,51.3
2025-05-25 00:28:06.671635+00:00,91477324,51.26
2025-05-25 00:28:21.683388+00:00,91492332,51.28
2025-05-25 00:28:36.690658+00:00,91507340,51.29
2025-05-25 00:28:51.695097+00:00,91522348,51.32
2025-05-25 00:29:06.697650+00:00,91537356,51.26
2025-05-25 00:29:21.709623+00:00,91552364,51.27
2025-05-25 00:29:36.723863+00:00,91567372,51.29
2025-05-25 00:29:51.731711+00:00,91582380,51.28
2025-05-25 00:30:06.738064+00:00,91597388,51.3
2025-05-25 00:30:21.745952+00:00,91612396,51.31
