timestamp,timestamp_ms,value
2025-05-25 00:00:05.770477+00:00,89796428,23.98
2025-05-25 00:00:20.778676+00:00,89811436,23.97
2025-05-25 00:00:35.786872+00:00,89826444,23.99
2025-05-25 00:00:50.795754+00:00,89841452,23.98
2025-05-25 00:01:05.801895+00:00,89856460,23.97
2025-05-25 00:01:20.813162+00:00,89871468,24.0
2025-05-25 00:01:35.819557+00:00,89886476,24.0
2025-05-25 00:01:50.823886+00:00,89901484,23.99
2025-05-25 00:02:05.836066+00:00,89916492,23.99
2025-05-25 00:02:20.845048+00:00,89931500,23.99
2025-05-25 00:02:35.852624+00:00,89946508,24.01
2025-05-25 00:02:50.851178+00:00,89961516,24.0
2025-05-25 00:03:05.866246+00:00,89976524,24.0
2025-05-25 00:03:20.877924+00:00,89991532,24.01
2025-05-25 00:03:35.885763+00:00,90006540,24.0
2025-05-25 00:03:50.893622+00:00,90021548,24.01
2025-05-25 00:04:05.902378+00:00,90036556,24.02
2025-05-25 00:04:20.910121+00:00,90051564,24.02
2025-05-25 00:04:35.919690+00:00,90066572,24.03
2025-05-25 00:04:50.925322+00:00,90081580,24.03
2025-05-25 00:05:05.933526+00:00,90096588,24.02
2025-05-25 00:05:20.944006+00:00,90111596,24.02
2025-05-25 00:05:35.950618+00:00,90126604,24.02
2025-05-25 00:05:50.956865+00:00,90141612,24.02
2025-05-25 00:06:05.965367+00:00,90156620,24.04
2025-05-25 00:06:20.970420+00:00,90171628,24.05
2025-05-25 00:06:35.981402+00:00,90186636,24.03
2025-05-25 00:06:50.991356+00:00,90201644,24.04
2025-05-25 00:07:05.999497+00:00,90216652,24.02
2025-05-25 00:07:21.007646+00:00,90231660,24.04
2025-05-25 00:07:36.015787+00:00,90246668,24.05
2025-05-25 00:07:51.024123+00:00,90261676,24.05
2025-05-25 00:08:06.032413+00:00,90276684,24.04
2025-05-25 00:08:21.041854+00:00,90291692,24.05
2025-05-25 00:08:36.048567+00:00,90306700,24.05
2025-05-25 00:08:51.058353+00:00,90321708,24.03
