timestamp,timestamp_ms,value
2025-05-22 22:10:59.181158+00:00,104208,23.19
2025-05-22 22:11:14.183589+00:00,119216,22.82
2025-05-22 22:11:29.194213+00:00,134224,22.48
2025-05-22 22:11:44.199035+00:00,149232,22.21
2025-05-22 22:11:59.210653+00:00,164240,22.01
2025-05-22 22:12:14.217796+00:00,179248,21.87
2025-05-22 22:12:29.223725+00:00,194256,21.73
2025-05-22 22:12:44.230312+00:00,209264,21.67
2025-05-22 22:12:59.239467+00:00,224272,21.61
2025-05-22 22:13:14.244875+00:00,239280,21.58
2025-05-22 22:13:29.251522+00:00,254288,21.58
2025-05-22 22:13:44.251461+00:00,269296,21.57
2025-05-22 22:13:59.266631+00:00,284304,21.57
2025-05-22 22:14:14.273188+00:00,299312,21.61
2025-05-22 22:14:29.280572+00:00,314320,21.64
2025-05-22 22:14:44.288289+00:00,329328,21.66
2025-05-22 22:14:59.295652+00:00,344336,21.67
2025-05-22 22:15:14.302673+00:00,359344,21.7
2025-05-22 22:15:29.310335+00:00,374352,21.71
2025-05-22 22:15:44.317441+00:00,389360,21.74
2025-05-22 22:15:59.322629+00:00,404368,21.78
2025-05-22 22:16:14.331258+00:00,419376,21.76
2025-05-22 22:16:29.336907+00:00,434384,21.8
2025-05-22 22:16:44.345210+00:00,449392,21.8
2025-05-22 22:16:59.352653+00:00,464400,21.82
2025-05-22 22:17:14.359563+00:00,479408,21.85
2025-05-22 22:17:29.355443+00:00,494416,21.87
2025-05-22 22:17:44.360220+00:00,509424,21.89
2025-05-22 22:17:59.378451+00:00,524432,21.91
2025-05-22 22:18:14.381407+00:00,539440,21.89
2025-05-22 22:18:29.388746+00:00,554448,21.92
2025-05-22 22:18:44.402547+00:00,569456,21.95
2025-05-22 22:18:59.407702+00:00,584464,21.95
2025-05-22 22:19:14.409941+00:00,599472,21.95
2025-05-22 22:19:29.422029+00:00,614480,21.96
2025-05-22 22:19:44.418408+00:00,629488,21.98
2025-05-22 22:19:59.436200+00:00,644496,21.99
2025-05-22 22:20:14.443398+00:00,659504,21.98
2025-05-22 22:20:29.448650+00:00,674512,22.01
2025-05-22 22:20:44.446904+00:00,689520,21.99
2025-05-22 22:20:59.465739+00:00,704528,22.0
2025-05-22 22:21:14.466760+00:00,719536,22.02
2025-05-22 22:21:29.479981+00:00,734544,22.02
2025-05-22 22:21:44.486893+00:00,749552,22.01
2025-05-22 22:21:59.481786+00:00,764560,22.01
2025-05-22 22:22:14.500189+00:00,779568,22.04
2025-05-22 22:22:29.504647+00:00,794576,22.02
2025-05-22 22:22:44.515331+00:00,809584,22.03
2025-05-22 22:22:59.521321+00:00,824592,22.04
2025-05-22 22:23:14.528221+00:00,839600,22.05
2025-05-22 22:23:29.535040+00:00,854608,22.04
2025-05-22 22:23:44.541731+00:00,869616,22.06
2025-05-22 22:23:59.550907+00:00,884624,22.05
2025-05-22 22:24:14.557871+00:00,899632,22.06
2025-05-22 22:24:29.562384+00:00,914640,22.06
2025-05-22 22:24:44.572034+00:00,929648,22.06
2025-05-22 22:24:59.574996+00:00,944656,22.07
2025-05-22 22:25:14.584949+00:00,959664,22.07
2025-05-22 22:25:29.586946+00:00,974672,22.06
2025-05-22 22:25:44.600240+00:00,989680,22.07
2025-05-22 22:25:59.606184+00:00,1004688,22.07
2025-05-22 22:26:14.614575+00:00,1019696,22.07
2025-05-22 22:26:29.613728+00:00,1034704,22.07
2025-05-22 22:26:44.626982+00:00,1049712,22.07
2025-05-22 22:26:59.632546+00:00,1064720,22.07
2025-05-22 22:27:14.643287+00:00,1079728,22.07
2025-05-22 22:27:29.639534+00:00,1094736,22.09
2025-05-22 22:27:44.656222+00:00,1109744,22.07
2025-05-22 22:27:59.660664+00:00,1124752,22.08
2025-05-22 22:28:14.670235+00:00,1139760,22.07
2025-05-22 22:28:29.678208+00:00,1154768,22.09
2025-05-22 22:28:44.671673+00:00,1169776,22.08
2025-05-22 22:28:59.692520+00:00,1184784,22.09
2025-05-22 22:29:14.697940+00:00,1199792,22.07
