timestamp,timestamp_ms,value
2025-05-22 22:10:59.181158+00:00,104208,33.58
2025-05-22 22:11:14.183589+00:00,119216,36.34
2025-05-22 22:11:29.194213+00:00,134224,38.28
2025-05-22 22:11:44.199035+00:00,149232,39.88
2025-05-22 22:11:59.210653+00:00,164240,40.73
2025-05-22 22:12:14.217796+00:00,179248,41.73
2025-05-22 22:12:29.223725+00:00,194256,42.99
2025-05-22 22:12:44.230312+00:00,209264,43.64
2025-05-22 22:12:59.239467+00:00,224272,44.16
2025-05-22 22:13:14.244875+00:00,239280,44.8
2025-05-22 22:13:29.251522+00:00,254288,45.35
2025-05-22 22:13:44.251461+00:00,269296,45.66
2025-05-22 22:13:59.266631+00:00,284304,45.91
2025-05-22 22:14:14.273188+00:00,299312,46.34
2025-05-22 22:14:29.280572+00:00,314320,46.68
2025-05-22 22:14:44.288289+00:00,329328,46.95
2025-05-22 22:14:59.295652+00:00,344336,47.1
2025-05-22 22:15:14.302673+00:00,359344,47.14
2025-05-22 22:15:29.310335+00:00,374352,47.21
2025-05-22 22:15:44.317441+00:00,389360,47.23
2025-05-22 22:15:59.322629+00:00,404368,47.58
2025-05-22 22:16:14.331258+00:00,419376,47.79
2025-05-22 22:16:29.336907+00:00,434384,47.93
2025-05-22 22:16:44.345210+00:00,449392,48.13
2025-05-22 22:16:59.352653+00:00,464400,48.21
2025-05-22 22:17:14.359563+00:00,479408,48.29
2025-05-22 22:17:29.355443+00:00,494416,48.24
2025-05-22 22:17:44.360220+00:00,509424,48.32
2025-05-22 22:17:59.378451+00:00,524432,48.4
2025-05-22 22:18:14.381407+00:00,539440,48.49
2025-05-22 22:18:29.388746+00:00,554448,48.54
2025-05-22 22:18:44.402547+00:00,569456,48.61
2025-05-22 22:18:59.407702+00:00,584464,48.62
2025-05-22 22:19:14.409941+00:00,599472,48.6
2025-05-22 22:19:29.422029+00:00,614480,48.57
2025-05-22 22:19:44.418408+00:00,629488,48.65
2025-05-22 22:19:59.436200+00:00,644496,48.73
2025-05-22 22:20:14.443398+00:00,659504,48.78
2025-05-22 22:20:29.448650+00:00,674512,48.85
2025-05-22 22:20:44.446904+00:00,689520,48.83
2025-05-22 22:20:59.465739+00:00,704528,48.84
2025-05-22 22:21:14.466760+00:00,719536,48.84
2025-05-22 22:21:29.479981+00:00,734544,48.9
2025-05-22 22:21:44.486893+00:00,749552,49.01
2025-05-22 22:21:59.481786+00:00,764560,48.98
2025-05-22 22:22:14.500189+00:00,779568,49.03
2025-05-22 22:22:29.504647+00:00,794576,49.03
2025-05-22 22:22:44.515331+00:00,809584,49.04
2025-05-22 22:22:59.521321+00:00,824592,49.1
2025-05-22 22:23:14.528221+00:00,839600,49.06
2025-05-22 22:23:29.535040+00:00,854608,49.07
2025-05-22 22:23:44.541731+00:00,869616,49.02
2025-05-22 22:23:59.550907+00:00,884624,49.08
2025-05-22 22:24:14.557871+00:00,899632,49.12
2025-05-22 22:24:29.562384+00:00,914640,49.14
2025-05-22 22:24:44.572034+00:00,929648,49.21
2025-05-22 22:24:59.574996+00:00,944656,49.27
2025-05-22 22:25:14.584949+00:00,959664,49.27
2025-05-22 22:25:29.586946+00:00,974672,49.28
2025-05-22 22:25:44.600240+00:00,989680,49.14
2025-05-22 22:25:59.606184+00:00,1004688,49.09
2025-05-22 22:26:14.614575+00:00,1019696,49.15
2025-05-22 22:26:29.613728+00:00,1034704,49.11
2025-05-22 22:26:44.626982+00:00,1049712,49.13
2025-05-22 22:26:59.632546+00:00,1064720,49.18
2025-05-22 22:27:14.643287+00:00,1079728,49.28
2025-05-22 22:27:29.639534+00:00,1094736,49.3
2025-05-22 22:27:44.656222+00:00,1109744,49.28
2025-05-22 22:27:59.660664+00:00,1124752,49.28
2025-05-22 22:28:14.670235+00:00,1139760,49.36
2025-05-22 22:28:29.678208+00:00,1154768,49.33
2025-05-22 22:28:44.671673+00:00,1169776,49.32
2025-05-22 22:28:59.692520+00:00,1184784,49.3
2025-05-22 22:29:14.697940+00:00,1199792,49.22
2025-05-22 22:29:29.705477+00:00,1214800,49.3
2025-05-22 22:29:44.713092+00:00,1229808,49.24
2025-05-22 22:29:59.721088+00:00,1244816,49.27
2025-05-22 22:30:14.727907+00:00,1259824,49.32
2025-05-22 22:30:29.734100+00:00,1274832,49.24
2025-05-22 22:30:44.736104+00:00,1289840,49.27
2025-05-22 22:30:59.735793+00:00,1304848,49.34
2025-05-22 22:31:14.754935+00:00,1319856,49.46
2025-05-22 22:31:29.759132+00:00,1334864,49.5
2025-05-22 22:31:44.764592+00:00,1349872,49.5
2025-05-22 22:31:59.767906+00:00,1364880,49.52
2025-05-22 22:32:14.783047+00:00,1379888,49.42
2025-05-22 22:32:29.791763+00:00,1394896,49.45
2025-05-22 22:32:44.797886+00:00,1409904,49.48
2025-05-22 22:32:59.805961+00:00,1424912,49.6
2025-05-22 22:33:14.813484+00:00,1439920,49.61
2025-05-22 22:33:29.819579+00:00,1454928,49.52
2025-05-22 22:33:44.826897+00:00,1469936,49.58
2025-05-22 22:33:59.824816+00:00,1484944,49.53
2025-05-22 22:34:14.837110+00:00,1499952,49.48
2025-05-22 22:34:29.848406+00:00,1514960,49.44
2025-05-22 22:34:44.852187+00:00,1529968,49.47
2025-05-22 22:34:59.855091+00:00,1544976,49.53
2025-05-22 22:35:14.862640+00:00,1559984,49.51
